dataset,model,attack,attack_success_rates,l0_distances,l1_distances,l2_distances,linf_distances,mahalanobis_distances,sensitivity,outliner_rates,epsilons
Higgs,LogisticRegression,L2CarliniWagner,0.7421,27.4585635359116,0.006701678142902155,0.015310247453695955,0.06520219366046275,4.993475133748389,0.0038348213294536063,0.07680905538337152,0.03
Higgs,LogisticRegression,L2CarliniWagner,0.8925,27.54980392156863,0.012788984843029044,0.029642280584378858,0.12663578059720118,5.174417526400269,0.00731808167844604,0.09568627450980392,0.05
Higgs,LogisticRegression,L2CarliniWagner,0.9854,27.592246803328596,0.02395320086464611,0.05488750606137633,0.2327370242360453,5.7458276855928085,0.013706437198050992,0.2116906839861985,0.1
Higgs,LogisticRegression,L2CarliniWagner,0.9999,27.5981598159816,0.02571511751747822,0.05850994478081199,0.2468839844362373,5.856173551393611,0.014714636078460458,0.23382338233823383,0.3
Higgs,LogisticRegression,L2CarliniWagner,1.0,27.5982,0.02573027020382942,0.05854565976486098,0.24702901842796854,5.856822251931167,0.014723306703534073,0.2339,0.5
Higgs,LogisticRegression,L2CarliniWagner,1.0,27.5982,0.02573027020382942,0.05854565976486098,0.24702901842796854,5.856822251931167,0.014723306703534073,0.2339,1.0
Higgs,LogisticRegression,L2DeepFool,0.3634,0.0,0.0,0.0,0.0,5.010344034161137,0.0,0.08227848101265822,0.0
Higgs,LogisticRegression,L2DeepFool,0.5428,8.673360353721444,0.0009794342389924612,0.001732904978389014,0.0051539900990077514,4.940324986348742,0.0005984966119989409,0.07258658806190126,0.01
Higgs,LogisticRegression,L2DeepFool,0.8428,14.971998101566207,0.004480653534823252,0.007926716051079122,0.0235794399330225,4.980512260040498,0.0027274808539640275,0.07486948267679165,0.03
Higgs,LogisticRegression,L2DeepFool,0.9515,16.284182869153966,0.006481913143805122,0.011466316868220824,0.034110816943335516,5.0809485476850345,0.003940025497944889,0.09217025748817656,0.05
Higgs,LogisticRegression,L2DeepFool,0.996,16.72309236947791,0.007872428653956237,0.013920191073614488,0.0414025567828503,5.191008803708246,0.004797216648043777,0.11927710843373494,0.1
Higgs,LogisticRegression,L2DeepFool,1.0,16.7595,0.008133632922358811,0.014375494756918487,0.042755945071324825,5.218508170965654,0.004959946503470201,0.1228,0.3
Higgs,LogisticRegression,L2DeepFool,1.0,16.7595,0.008133632922358811,0.014375494756918487,0.042755945071324825,5.218508170965654,0.004959946503470201,0.1228,0.5
Higgs,LogisticRegression,L2DeepFool,1.0,16.7595,0.008133632922358811,0.014375494756918487,0.042755945071324825,5.218508170965654,0.004959946503470201,0.1228,1.0
Higgs,MLP,L2Gaussian,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,L2Gaussian,0.2786,26.17157214644652,0.004345987990384216,0.009651860594615737,0.03970347287444891,5.040487660334153,0.00266370989898907,0.083632447954056,0.01
Higgs,MLP,L2Gaussian,0.2935,26.172402044293015,0.012977003699305009,0.028960153693412597,0.11946189086725602,5.131283194887746,0.007954352512777969,0.0868824531516184,0.03
Higgs,MLP,L2Gaussian,0.3319,26.153058150045194,0.02152030794895595,0.04808815066742229,0.19832481762198448,5.306441986559197,0.013201405273194269,0.11057547454052426,0.05
Higgs,MLP,L2Gaussian,0.3795,26.167325428194992,0.04263752712788396,0.09511052276423797,0.39277642756425657,6.167262248434889,0.026135954714339712,0.3299077733860343,0.1
Higgs,MLP,L2Gaussian,0.4368,26.155906593406595,0.12410506454292998,0.27079241177674396,1.1108323658096704,10.520804247717281,0.076111622947872,0.9665750915750916,0.3
Higgs,MLP,L2Gaussian,0.4647,26.166774262965355,0.20315086412697883,0.4322454906039682,1.7537547269892584,14.90923731233104,0.12452799742766829,0.9967721110393802,0.5
Higgs,MLP,L2Gaussian,0.4834,26.176251551510138,0.3940172074813462,0.8175533885767403,3.226530085307387,25.501790754617623,0.24140896445026958,1.0,1.0
Higgs,MLP,LinfFGSM,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,LinfFGSM,0.8086,26.177838238931486,0.010000005578762738,0.051043485470287524,0.26093005327793034,5.3430675689137965,0.006126555310163279,0.10289389067524116,0.01
Higgs,MLP,LinfFGSM,0.9585,26.21773604590506,0.030000001192092896,0.15152838608841754,0.7723079713359747,7.981820623527003,0.018352358908735964,0.8854460093896713,0.03
Higgs,MLP,LinfFGSM,0.9761,26.222210839053375,0.050000011920928955,0.24827655887593988,1.257541523276752,10.982730585655018,0.03058218721221362,0.9993853088822866,0.05
Higgs,MLP,LinfFGSM,0.976,26.22284836065574,0.10000002384033115,0.47437170326526534,2.3564421658388905,17.70864232208636,0.06116300582252138,1.0,0.1
Higgs,MLP,LinfFGSM,0.8697,26.24479705645625,0.30000002388023733,1.2987036973124908,6.074226183275581,40.7119835961052,0.1833349676708305,1.0,0.3
Higgs,MLP,LinfFGSM,0.827,26.25659008464329,0.5,2.0434043771554653,9.223698444550962,63.717307428300714,0.3054216950591271,1.0,0.5
Higgs,MLP,LinfFGSM,0.7891,26.280319351159548,0.998983933466074,3.3149280720013294,14.0748479125497,114.84063902139532,0.6096387579177907,1.0,1.0
Higgs,MLP,LinfPGD,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,LinfPGD,0.8174,26.52679226816736,0.010000004019047715,0.042456262419786436,0.20435314236474497,5.164756988802394,0.006046678189970763,0.08575972596036212,0.01
Higgs,MLP,LinfPGD,0.9768,26.56879606879607,0.02999920971587874,0.12062781946817497,0.5691615925288708,6.990474138910285,0.018111944125765396,0.6015561015561015,0.03
Higgs,MLP,LinfPGD,0.9874,26.565424346769294,0.049996144126014885,0.19579885417023168,0.9158493512635871,9.285707578727633,0.030189754432702998,0.9614138140571197,0.05
Higgs,MLP,LinfPGD,0.9822,26.602321319486865,0.09996426224289831,0.37402179805063906,1.7202780023293058,14.434705628278357,0.060276575275774374,0.99826919161067,0.1
Higgs,MLP,LinfPGD,0.9864,26.662408759124087,0.2996755724399678,1.069995637620525,4.744117084899668,34.69509509251177,0.18033765741402627,1.0,0.3
Higgs,MLP,LinfPGD,0.9939,26.64090954824429,0.4995375929439868,1.7391874634448354,7.549475349810464,54.74122517058341,0.3008661744717873,1.0,0.5
Higgs,MLP,LinfPGD,0.9987,26.620506658656254,0.9909773218365562,3.0377345076907893,12.780394071714769,98.55514987829315,0.5971546035707206,1.0,1.0
Higgs,MLP,LinfBIM,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,LinfBIM,0.8612,25.400023223409196,0.009998379267200212,0.04652637323015099,0.228539819782881,5.220220477248724,0.0063279852815252705,0.09208081746400372,0.01
Higgs,MLP,LinfBIM,0.9881,25.087035725129034,0.029993928937425605,0.13335038545419783,0.6446841841703267,7.451066345911029,0.019225749115915527,0.7720878453597814,0.03
Higgs,MLP,LinfBIM,0.9969,25.087270538669877,0.05000001189103396,0.21816068940176292,1.0482536608566073,10.100015796174107,0.032047621862829626,0.9929782325208145,0.05
Higgs,MLP,LinfBIM,0.9992,25.184947958366692,0.0999820087607607,0.41352803479757805,1.9464027383047833,15.32489678791618,0.063873217421941,0.9997998398718975,0.1
Higgs,MLP,LinfBIM,0.9999,25.083408340834083,0.29997601620804515,1.1412218530895304,5.092994849411699,34.59108448285038,0.19276434079025706,1.0,0.3
Higgs,MLP,LinfBIM,0.9996,25.43097238895558,0.4999199679830209,1.8278472655746831,7.94148103365091,55.130616237797454,0.3165065971299672,1.0,0.5
Higgs,MLP,LinfBIM,0.9991,26.344810329296365,0.9960454405040167,3.1582529316637182,13.255534444195577,100.14305070349468,0.6066723461176656,1.0,1.0
Higgs,MLP,L2CarliniWagner,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,L2CarliniWagner,0.4066,27.19158878504673,0.0013211224090637756,0.003198619839960285,0.013496081117569787,4.932507067116216,0.0007604114042479189,0.06984751598622725,0.01
Higgs,MLP,L2CarliniWagner,0.7048,27.563138479001136,0.007492739038916026,0.018227239704732116,0.07838186878837092,4.947264800255302,0.0042874787762785995,0.0673950056753689,0.03
Higgs,MLP,L2CarliniWagner,0.8635,27.64342790966995,0.01406339443231766,0.0339843963787279,0.14626429506578342,5.147125748905481,0.008047319659001797,0.0876664736537348,0.05
Higgs,MLP,L2CarliniWagner,0.9654,27.68106484358815,0.02608414655695703,0.061660740522451296,0.26291991171439066,5.722761932733667,0.01492579990156263,0.20665009322560596,0.1
Higgs,MLP,L2CarliniWagner,0.9987,27.691699208971663,0.029783654033901905,0.06980552268985712,0.29485777025881976,5.911011274855867,0.017042721440895643,0.24622008611194554,0.3
Higgs,MLP,L2CarliniWagner,0.9998,27.691838367673533,0.029965698364899186,0.07026824630129652,0.29665231204883097,5.927325721529766,0.017147863692335136,0.2469493898779756,0.5
Higgs,MLP,L2CarliniWagner,0.9998,27.692038407681537,0.02996587219786925,0.07026944937258305,0.2966553777712284,5.928514151125076,0.017146989798400562,0.2470494098819764,1.0
Higgs,MLP,L2DeepFool,0.2766,0.0,0.0,0.0,0.0,5.025530972771915,0.0,0.08387563268257411,0.0
Higgs,MLP,L2DeepFool,0.5494,12.999089916272297,0.0019659688018200004,0.0027559969800578215,0.006778692558771735,4.895847216754933,0.001202028391899787,0.06406989443028759,0.01
Higgs,MLP,L2DeepFool,0.8365,17.583980872683803,0.006243543038105741,0.008926072538502004,0.022987317407430798,4.96957314164369,0.003799002539373425,0.07077106993424985,0.03
Higgs,MLP,L2DeepFool,0.9322,18.50032181935207,0.008845674992416903,0.012812522171381307,0.03377601685833613,5.0945789323695845,0.005369148524642158,0.09504398197811628,0.05
Higgs,MLP,L2DeepFool,0.9862,18.933076455080105,0.01146265312760526,0.016859167232545123,0.045382191115214306,5.266732866947018,0.006954053688435363,0.138105860880146,0.1
Higgs,MLP,L2DeepFool,0.9994,19.028316990194117,0.012586173175997944,0.018717785163972076,0.05093608977231312,5.3550306199275495,0.007641994732253178,0.149689813888333,0.3
Higgs,MLP,L2DeepFool,0.9996,19.0297118847539,0.01262074466963366,0.018780410870707694,0.051142901285767546,5.359261301683381,0.0076633168118995,0.14985994397759103,0.5
Higgs,MLP,L2DeepFool,0.9996,19.0297118847539,0.01262074466963366,0.018780410870707694,0.051142901285767546,5.359261301683381,0.0076633168118995,0.14985994397759103,1.0
Higgs,TabTransformer,L2Gaussian,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,L2Gaussian,0.3074,26.15419648666233,0.004336337850985972,0.009654548208222579,0.03974593520314762,5.088865092501918,0.002659465562129271,0.09011060507482108,0.01
Higgs,TabTransformer,L2Gaussian,0.3246,26.121688231669747,0.012988346173225437,0.028894885470694732,0.11883372749883087,5.168265974325632,0.007976450899114359,0.0988909426987061,0.03
Higgs,TabTransformer,L2Gaussian,0.3473,26.213360207313563,0.021548464057364776,0.048143131118358946,0.19852021844130308,5.3670385139303525,0.013185516720342166,0.11488626547653326,0.05
Higgs,TabTransformer,L2Gaussian,0.4046,26.165101334651506,0.04268073421146572,0.09523039870240343,0.393005675900943,6.182545871065765,0.026169964704373452,0.3314384577360356,0.1
Higgs,TabTransformer,L2Gaussian,0.4748,26.170808761583825,0.12319086706257962,0.2708843971124796,1.1126467823203914,10.58962649164578,0.07548368748719941,0.9622999157540016,0.3
Higgs,TabTransformer,L2Gaussian,0.4934,26.167409809485203,0.2030599897007832,0.43425363905948333,1.7638778034303175,15.05534392454685,0.12448364218684116,0.996149169031212,0.5
Higgs,TabTransformer,L2Gaussian,0.4995,26.16036036036036,0.39572734339041515,0.8193080128730835,3.2304712906494752,25.771638738709015,0.242607425873702,0.9997997997997998,1.0
Higgs,TabTransformer,LinfFGSM,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,LinfFGSM,0.8211,26.161003531847523,0.009996351955753198,0.05099998301818591,0.26071820136161017,5.346526145735795,0.006137069622777206,0.10169285105346486,0.01
Higgs,TabTransformer,LinfFGSM,0.944,26.015995762711864,0.029990467293408967,0.15063418158314237,0.7646877964169292,7.892177096707412,0.01851743232375958,0.9375,0.03
Higgs,TabTransformer,LinfFGSM,0.9504,26.002420033670035,0.049984229088883204,0.2465672736363454,1.242810539763283,10.826862961423432,0.030879168841958057,0.9998947811447811,0.05
Higgs,TabTransformer,LinfFGSM,0.9544,25.988998323554064,0.0999685904715282,0.46991875309931164,2.319751829058806,17.41822457750511,0.061790894686922816,1.0,0.1
Higgs,TabTransformer,LinfFGSM,0.9563,25.978667782076755,0.29990591080907025,1.278279176668855,5.921297970818362,40.57086982697662,0.18544871270076932,1.0,0.3
Higgs,TabTransformer,LinfFGSM,0.9555,25.97645211930926,0.4998430141287284,1.9984191728598906,8.92988755023024,63.867193902666244,0.3091070549017718,1.0,0.5
Higgs,TabTransformer,LinfFGSM,0.9535,25.973361300471947,0.9922194388691643,3.220052307653502,13.50935349291885,115.85432216982916,0.6133876913495256,1.0,1.0
Higgs,TabTransformer,LinfPGD,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,LinfPGD,0.8177,27.019322489910724,0.009999785356458664,0.044361408305808515,0.21882847580916143,5.219444006448753,0.005941525495853615,0.0890302066772655,0.01
Higgs,TabTransformer,LinfPGD,0.9784,27.61120196238757,0.02999967884539626,0.12709585663223621,0.6197040885205602,7.075453576752312,0.017423851862328945,0.6744685200327064,0.03
Higgs,TabTransformer,LinfPGD,0.9938,27.806299054135643,0.04999600686350323,0.20797552036346026,1.008814879755879,9.304747407552366,0.02882004140552548,0.9646810223384987,0.05
Higgs,TabTransformer,LinfPGD,0.9987,27.923901071392812,0.09998528222544387,0.40291881477873376,1.9308931043857782,14.544743560003567,0.05737780923881938,0.9994993491539,0.1
Higgs,TabTransformer,LinfPGD,0.9918,27.934160112925994,0.29967165249751976,1.1294694138969907,5.253837533260598,34.751640636849,0.171904202383128,1.0,0.3
Higgs,TabTransformer,LinfPGD,0.982,27.917820773930753,0.49825216837060426,1.636956232173137,7.571963396480273,46.765622224526446,0.28597815346936345,1.0,0.5
Higgs,TabTransformer,LinfPGD,0.9629,27.879945996469,0.7161240191155844,2.0085951372747393,9.101273310668546,61.62725302663542,0.4121397320497988,1.0,1.0
Higgs,TabTransformer,LinfBIM,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,LinfBIM,0.8542,26.18133926480918,0.009996493027971377,0.048162503345049366,0.24199861502987918,5.279524970964609,0.006154233223759292,0.09868883165535003,0.01
Higgs,TabTransformer,LinfBIM,0.986,26.45446247464503,0.02998417971417701,0.14000198811133965,0.6999972574790642,7.407977957734123,0.018240543122027393,0.7684584178498985,0.03
Higgs,TabTransformer,LinfBIM,0.9963,26.494730502860584,0.0499538410760475,0.22958624025078217,1.139051934753354,9.82653284960521,0.03030253520936879,0.9906654622101777,0.05
Higgs,TabTransformer,LinfBIM,0.9981,26.519386834986474,0.09984372676728173,0.4445653491333544,2.1670914133276327,15.52164541250017,0.06047197177122717,0.9998998096383128,0.1
Higgs,TabTransformer,LinfBIM,0.9982,26.215988779803645,0.2993027571356624,1.2145905393746592,5.721806955484416,37.559845229003734,0.1832876859572023,1.0,0.3
Higgs,TabTransformer,LinfBIM,0.9974,25.502506516944056,0.49880535653036917,1.7104646605959584,7.885989683387225,52.632639001218706,0.3142438164036493,1.0,0.5
Higgs,TabTransformer,LinfBIM,0.994,23.51277665995976,0.8972336269480362,2.312039790846692,9.704632997968547,86.94165110967792,0.6145664673051244,1.0,1.0
Higgs,TabTransformer,L2CarliniWagner,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,L2CarliniWagner,0.4397,27.19149420059131,0.0012462547886665915,0.00306712637888145,0.013073281444560807,4.987528529977102,0.0007170199125560726,0.07959972708664999,0.01
Higgs,TabTransformer,L2CarliniWagner,0.7236,27.537589828634605,0.007070237862330954,0.017359888429671715,0.07490579877128267,4.981081589355014,0.004045716635199906,0.074212271973466,0.03
Higgs,TabTransformer,L2CarliniWagner,0.8632,27.612372567191844,0.013319996362987627,0.03233968500348473,0.1395560850471925,5.181094591591267,0.0076219348659912565,0.0938368860055607,0.05
Higgs,TabTransformer,L2CarliniWagner,0.9657,27.653515584550068,0.024917157968476822,0.05902586708646909,0.25214672174900143,5.749455311182192,0.014258029297685278,0.21559490525007766,0.1
Higgs,TabTransformer,L2CarliniWagner,0.9953,27.663819953782777,0.028365530103222462,0.0667411432647995,0.2822405516842823,5.912207025640474,0.016231246896828255,0.2485682708731036,0.3
Higgs,TabTransformer,L2CarliniWagner,0.9955,27.66388749372175,0.02840958130661613,0.06686400294425296,0.28273954249448635,5.917245042442626,0.01625645374663636,0.24881968859869413,0.5
Higgs,TabTransformer,L2CarliniWagner,0.9956,27.66392125351547,0.028431143619538187,0.06691187384464048,0.28291338537763366,5.917914825377038,0.016268792072527107,0.2488951386098835,1.0
Higgs,TabTransformer,L2DeepFool,0.3049,0.0,0.0,0.0,0.0,5.087302595266825,0.0,0.09216136438176452,0.0
Higgs,TabTransformer,L2DeepFool,0.5746,12.277410372432996,0.00174058275029849,0.0024645990082109177,0.006137583984465335,4.925076686349015,0.0010703677286096592,0.06769926905673512,0.01
Higgs,TabTransformer,L2DeepFool,0.8599,16.749040586114663,0.005661057955281622,0.00809069715886338,0.020979032702022688,4.9805129664063745,0.0035285878929279917,0.07489242935225027,0.03
Higgs,TabTransformer,L2DeepFool,0.9448,17.506985605419136,0.00784848836777183,0.011271500051860794,0.02980062317196398,5.077997570437377,0.004931063427854045,0.0966342082980525,0.05
Higgs,TabTransformer,L2DeepFool,0.9883,17.835070322776485,0.010059596577859592,0.014598674041195178,0.0392528827809895,5.230388076719016,0.006363196400362214,0.13234847718304157,0.1
Higgs,TabTransformer,L2DeepFool,0.9982,17.90382688839912,0.011154557929774163,0.01634893211411886,0.04447296783228225,5.31833104068293,0.0070749649482762175,0.14105389701462634,0.3
Higgs,TabTransformer,L2DeepFool,0.9982,17.90382688839912,0.011156799634967086,0.016353224992065537,0.04448632896399009,5.318551317893664,0.0070764476585991,0.14105389701462634,0.5
Higgs,TabTransformer,L2DeepFool,0.9982,17.90382688839912,0.011156799634967086,0.016353224992065537,0.04448632896399009,5.318551317893664,0.0070764476585991,0.14105389701462634,1.0
Higgs,FTTransformer,L2Gaussian,0.2704,0.0,0.0,0.0,0.0,5.055094793359479,0.0,0.09245562130177515,0.0
Higgs,FTTransformer,L2Gaussian,0.2742,26.171043034281546,0.004328483681943075,0.009653046707820384,0.03978663107297396,5.0616134396772114,0.0026531307983540275,0.09445660102115244,0.01
Higgs,FTTransformer,L2Gaussian,0.2973,26.164816683484695,0.012978009030810568,0.02892235050894498,0.11918529638067625,5.150027152331363,0.007957285845083968,0.09855364951227716,0.03
Higgs,FTTransformer,L2Gaussian,0.3284,26.181181485992692,0.021596699302514673,0.048116177244477164,0.1981837736095566,5.368820326115052,0.013229615465952277,0.11845310596833131,0.05
Higgs,FTTransformer,L2Gaussian,0.3804,26.15483701366982,0.04264326747330582,0.09524930275870892,0.39301455545030556,6.1504651607968475,0.026156544832504902,0.3312302839116719,0.1
Higgs,FTTransformer,L2Gaussian,0.4475,26.16826815642458,0.12343978148182677,0.2711213233550834,1.1138314522045285,10.5434029022198,0.07565627669572164,0.9651396648044692,0.3
Higgs,FTTransformer,L2Gaussian,0.4625,26.178594594594596,0.20279819990976436,0.4334079215655456,1.7590444694725242,14.839311071409439,0.12424922643158887,0.9958918918918919,0.5
Higgs,FTTransformer,L2Gaussian,0.4855,26.15180226570546,0.39502396929767425,0.8187814639415112,3.2295957073738104,25.863541441365495,0.242229220123787,0.9997940267765191,1.0
Higgs,FTTransformer,LinfFGSM,0.2704,0.0,0.0,0.0,0.0,5.055094793359479,0.0,0.09245562130177515,0.0
Higgs,FTTransformer,LinfFGSM,0.8085,26.15287569573284,0.010000005532021536,0.05101545774087024,0.26066496275646417,5.3589480661818625,0.006134192359414304,0.10612244897959183,0.01
Higgs,FTTransformer,LinfFGSM,0.8941,26.165082205569846,0.030000001192092896,0.15117695820623564,0.7693796746883599,7.988644353176321,0.018393974426245078,0.8928531484174029,0.03
Higgs,FTTransformer,LinfFGSM,0.9015,26.16051026067665,0.050000011920928955,0.247470075011055,1.2510008947490918,10.916398404702994,0.030662243668438328,0.9956738768718802,0.05
Higgs,FTTransformer,LinfFGSM,0.9153,26.152081284824646,0.10000002384185791,0.4720619484028451,2.338263023489618,17.45726926687942,0.06134450323509347,1.0,0.1
Higgs,FTTransformer,LinfFGSM,0.8775,26.1622792022792,0.30000002356675953,1.2902309127207157,6.007672014589663,40.607515303542854,0.1839617610504145,1.0,0.3
Higgs,FTTransformer,LinfFGSM,0.8696,26.152253909843605,0.5,2.0305397055542787,9.131339842119454,63.94749581541492,0.30671965216373015,1.0,0.5
Higgs,FTTransformer,LinfFGSM,0.8199,26.129649957311866,0.9983471238274358,3.289782779044328,13.922909536395426,116.62209965786126,0.612894353306516,1.0,1.0
Higgs,FTTransformer,LinfPGD,0.2704,0.0,0.0,0.0,0.0,5.055094793359479,0.0,0.09245562130177515,0.0
Higgs,FTTransformer,LinfPGD,0.8359,26.522789807393227,0.010000004231544728,0.04286786360025071,0.20676601905866393,5.104862476280573,0.006048131577203966,0.08302428520157913,0.01
Higgs,FTTransformer,LinfPGD,0.9753,26.668409720086128,0.029999709524933124,0.11814994148174383,0.5507795663505998,6.23950782467642,0.018046066670881093,0.36880959704706245,0.03
Higgs,FTTransformer,LinfPGD,0.9906,26.680597617605493,0.049998671514772414,0.1877140468740473,0.8587216383552109,7.6361001013012535,0.03006420831513596,0.6715122148193015,0.05
